var
prec.days
tmin
relh
VPD
ea
RET
defc
prec.1mo
prec.2mo
prec.3mo
prec.6mo
prec.12mo
tmin.1mo
tmin.2mo
tmin.3mo
tmin.6mo
relh.1mo
relh.2mo
relh.3mo
relh.6mo
relh.12mo
rads.1mo
rads.2mo
rads.3mo
ea.1mo
VPD.1mo
VPD.2mo
VPD.3mo
VPD.6mo
VPD.12mo
RET.1mo
RET.2mo
RET.3mo
RET.12mo
defc.1mo
defc.2mo
defc.3mo
defc.6mo
defc.12mo
defc.3mo.sq
defc.6mo.sq
defc.12mo.sq
