flux.name,year,LULC,climate,obs.baseline,obs,PCR.mean,PCR.sd,change.overall.mean,change.overall.sd,change.climate.mean,change.climate.sd,change.LULC.mean,change.LULC.sd,change.overall.min,change.overall.max,change.climate.min,change.climate.max,change.LULC.min,change.LULC.max,avg.obs,avg.PCR.mean,avg.PCR.sd,avg.change.overall.mean,avg.change.overall.sd,avg.change.climate.mean,avg.change.climate.sd,avg.change.LULC.mean,avg.change.LULC.sd,avg.change.overall.min,avg.change.overall.max,avg.change.climate.min,avg.change.climate.max,avg.change.LULC.min,avg.change.LULC.max,change.overall.mean.prc,change.overall.sd.prc,change.overall.min.prc,change.overall.max.prc,avg.change.overall.mean.prc,avg.change.overall.sd.prc,avg.change.overall.min.prc,avg.change.overall.max.prc,change.LULC.mean.prc,change.LULC.sd.prc,change.LULC.min.prc,change.LULC.max.prc,avg.change.LULC.mean.prc,avg.change.LULC.sd.prc,avg.change.LULC.min.prc,avg.change.LULC.max.prc,change.climate.mean.prc,change.climate.sd.prc,change.climate.min.prc,change.climate.max.prc,avg.change.climate.mean.prc,avg.change.climate.sd.prc,avg.change.climate.min.prc,avg.change.climate.max.prc
drainage,2063,CC,AR,381.07336507393,239.433286064156,242.250063433755,3.01476268200227,-141.640079009774,0,-138.823301640175,3.01476268200227,-2.81677736959883,3.01476268200227,-141.640079009774,-141.640079009774,-141.838064322177,-135.808538958173,-5.8315400516011,0.197985312403443,295.205329754458,288.512568387071,3.21636456615963,-85.8680353194716,0,-92.560796686859,3.21636456615963,6.6927613673874,3.21636456615963,-85.8680353194716,-85.8680353194716,-95.7771612530186,-89.3444321206994,3.47639680122777,9.90912593354703,-37.1687165756901,0,-37.1687165756901,-37.1687165756901,-22.533203101931,0,-22.533203101931,-22.533203101931,-0.739169311676338,0.791123956253776,-1.53029326793011,0.0519546445774379,1.75629208986804,0.844027649514587,0.912264440353457,2.60031973938263,-36.4295472640138,0.791123956253775,-37.2206712202675,-35.63842330776,-24.289495191799,0.844027649514587,-25.1335228413136,-23.4454675422845
drainage,2064,CC,AR,381.07336507393,241.981370600717,275.900893623919,3.69333511031401,-139.091994473213,0,-105.172471450011,3.69333511031402,-33.9195230232018,3.69333511031401,-139.091994473213,-139.091994473213,-108.865806560325,-101.479136339697,-37.6128581335158,-30.2261879128878,292.728615037615,288.596018069136,3.32310622329378,-88.3447500363148,0,-92.4773470047941,3.32310622329378,4.13259696847935,3.32310622329378,-88.3447500363148,-88.3447500363148,-95.8004532280879,-89.1542407815003,0.809490745185565,7.45570319177313,-36.5000567400528,0,-36.5000567400528,-36.5000567400528,-23.1831343077928,0,-23.1831343077928,-23.1831343077928,-8.90104796923323,0.969192667033417,-9.87024063626665,-7.93185530219981,1.08446229709012,0.872038438752886,0.212423858337231,1.956500735843,-27.5990087708196,0.969192667033418,-28.568201437853,-26.6298161037862,-24.2675966048829,0.872038438752886,-25.1396350436358,-23.39555816613
drainage,2065,CC,AR,381.07336507393,230.234336548061,228.238688242,3.45990781572439,-150.839028525869,0,-152.83467683193,3.45990781572439,1.99564830606033,3.45990781572439,-150.839028525869,-150.839028525869,-156.294584647654,-149.374769016205,-1.46425950966406,5.45555612178472,285.74046712903,280.734407943401,3.3579950247813,-95.3328979448996,0,-100.338957130529,3.3579950247813,5.00605918562892,3.3579950247813,-95.3328979448996,-95.3328979448996,-103.69695215531,-96.9809621057472,1.64806416084761,8.36405421041022,-39.5826741909936,0,-39.5826741909936,-39.5826741909936,-25.0169407474607,0,-25.0169407474607,-25.0169407474607,0.523691364699069,0.907937455836922,-0.384246091137853,1.43162882053599,1.31367333548954,0.881193841540155,0.432479493949382,2.19486717702969,-40.1063655556927,0.907937455836922,-41.0143030115296,-39.1984280998558,-26.3306140829502,0.881193841540155,-27.2118079244904,-25.4494202414101
drainage,2066,CC,AR,381.07336507393,249.840831637965,269.674060927424,3.67024012297645,-131.232533435965,0,-111.399304146506,3.67024012297645,-19.8332292894597,3.67024012297645,-131.232533435965,-131.232533435965,-115.069544269482,-107.729064023529,-23.5034694124362,-16.1629891664832,284.640489898142,280.922247148735,3.44260061444989,-96.4328751757884,0,-100.151117925194,3.44260061444989,3.71824274940608,3.44260061444989,-96.4328751757884,-96.4328751757884,-103.593718539644,-96.7085173107446,0.275642134956187,7.16084336385596,-34.43760321861,0,-34.43760321861,-34.43760321861,-25.305593099397,0,-25.305593099397,-25.305593099397,-5.20456980393053,0.963132157574017,-6.16770196150454,-4.24143764635651,0.975728846513511,0.903395757869881,0.0723330886436293,1.87912460438339,-29.2330334146795,0.963132157574017,-30.1961655722535,-28.2699012571055,-26.2813219459105,0.903395757869881,-27.1847177037804,-25.3779261880406
drainage,2067,CC,AR,381.07336507393,206.939564720748,214.092710298703,3.09323606684706,-174.133800353182,0,-166.980654775227,3.09323606684706,-7.1531455779547,3.09323606684706,-174.133800353182,-174.133800353182,-170.073890842074,-163.88741870838,-10.2463816448018,-4.05990951110764,280.021405702854,277.609762394557,3.3788331036669,-101.051959371076,0,-103.463602679373,3.3788331036669,2.41164330829667,3.3788331036669,-101.051959371076,-101.051959371076,-106.84243578304,-100.084769575706,-0.96718979537023,5.79047641196358,-45.6956104290834,0,-45.6956104290834,-45.6956104290834,-26.5177177500904,0,-26.5177177500904,-26.5177177500904,-1.87710457711128,0.811716679870019,-2.6888212569813,-1.06538789724126,0.6328553841145,0.886662100619757,-0.253806716505256,1.51951748473426,-43.8185058519721,0.811716679870019,-44.6302225318421,-43.0067891721021,-27.1505731342049,0.886662100619757,-28.0372352348246,-26.2639110335851
drainage,2068,CC,AR,381.07336507393,352.756709574054,342.082191734007,3.54786021259042,-28.3166554998763,0,-38.9911733399234,3.54786021259042,10.6745178400471,3.54786021259042,-28.3166554998763,-28.3166554998763,-42.5390335525138,-35.443313127333,7.12665762745671,14.2223780526375,274.687138325583,275.094127529501,3.38280889703769,-106.386226748348,0,-105.979237544429,3.38280889703769,-0.406989203918667,3.38280889703769,-106.386226748348,-106.386226748348,-109.362046441467,-102.596428647391,-3.78979810095636,2.97581969311903,-7.43076218260038,0,-7.43076218260038,-7.43076218260038,-27.917518383293,0,-27.917518383293,-27.917518383293,2.80117132772484,0.931017630135897,1.87015369758894,3.73218895786074,-0.106800747892656,0.887705415040332,-0.994506162932988,0.780904667147677,-10.2319335103252,0.931017630135897,-11.1629511404611,-9.30091588018932,-27.8107176354003,0.887705415040332,-28.6984230504406,-26.92301222036
drainage,2069,CC,AR,381.07336507393,354.547620321086,345.215332140274,2.97862445822446,-26.5257447528439,0,-35.8580329336557,2.97862445822446,9.33228818081187,2.97862445822446,-26.5257447528439,-26.5257447528439,-38.8366573918802,-32.8794084754313,6.35366372258741,12.3109126390363,282.882160490481,283.09482568293,3.31391094027453,-98.1912045834489,0,-97.9785393910004,3.31391094027453,-0.212665192448447,3.31391094027453,-98.1912045834489,-98.1912045834489,-101.292450331275,-94.6646284507259,-3.52657613272298,3.10124574782608,-6.96079736449115,0,-6.96079736449115,-6.96079736449115,-25.7670080312224,0,-25.7670080312224,-25.7670080312224,2.44894790246003,0.781640684241102,1.66730721821893,3.23058858670113,-0.0558068896804658,0.86962544328744,-0.925432332967906,0.813818553606974,-9.40974526695119,0.781640684241102,-10.1913859511923,-8.62810458271008,-25.7112011415419,0.86962544328744,-26.5808265848293,-24.8415756982545
drainage,2070,CC,AR,381.07336507393,184.3577606206,203.794642005035,3.79259143222911,-196.71560445333,0,-177.278723068895,3.79259143222911,-19.4368813844354,3.79259143222911,-196.71560445333,-196.71560445333,-181.071314501124,-173.486131636665,-23.2294728166645,-15.6442899522063,279.998062547046,279.682556560817,3.3665375803961,-101.075302526884,0,-101.390808513113,3.3665375803961,0.315505986229486,3.3665375803961,-101.075302526884,-101.075302526884,-104.757346093509,-98.0242709327172,-3.05103159416662,3.68204356662559,-51.6214520569198,0,-51.6214520569198,-51.6214520569198,-26.523843383091,0,-26.523843383091,-26.523843383091,-5.10056151016079,0.995239179598219,-6.09580068975901,-4.10532233056257,0.082794027383225,0.883435550459681,-0.800641523076457,0.966229577842906,-46.5208905467591,0.995239179598219,-47.5161297263573,-45.5256513671608,-26.6066374104742,0.883435550459681,-27.4900729609339,-25.7232018600146
srunoff,1987,CC,AR,77.3031156496641,60.3744126476546,64.5962001576141,1.59536633608558,-16.9287030020094,0,-12.70691549205,1.59536633608558,-4.22178750995949,1.59536633608558,-16.9287030020094,-16.9287030020094,-14.3022818281355,-11.1115491559644,-5.81715384604507,-2.62642117387391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.8991212187746,0,-21.8991212187746,-21.8991212187746,NA,NA,NA,NA,-5.46134198405733,2.06378012409712,-7.52512210815444,-3.39756185996021,NA,NA,NA,NA,-16.4377792347173,2.06378012409712,-18.5015593588144,-14.3739991106202,NA,NA,NA,NA
srunoff,1988,CC,AR,77.3031156496641,29.7030861344071,39.0811664875897,4.0370453316086,-47.600029515257,0,-38.2219491620743,4.0370453316086,-9.37808035318266,4.0370453316086,-47.600029515257,-47.600029515257,-42.2589944936829,-34.1849038304657,-13.4151256847913,-5.34103502157406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-61.5758228050978,0,-61.5758228050978,-61.5758228050978,NA,NA,NA,NA,-12.1315684036384,5.22235785411858,-17.3539262577569,-6.90921054951977,NA,NA,NA,NA,-49.4442544014594,5.22235785411858,-54.666612255578,-44.2218965473409,NA,NA,NA,NA
