var
tmin
tmax
es
ea
prec.1mo
prec.2mo
prec.3mo
prec.6mo
prec.12mo
tmin.1mo
tmax.1mo
relh.2mo
relh.3mo
relh.6mo
relh.12mo
rads.1mo
rads.2mo
rads.3mo
rads.6mo
rads.12mo
ea.1mo
es.1mo
VPD.6mo
VPD.12mo
RET.6mo
RET.12mo
defc.1mo
defc.2mo
defc.3mo
defc.6mo
defc.12mo
defc.1mo.sq
defc.2mo.sq
defc.3mo.sq
defc.6mo.sq
defc.12mo.sq
