var
tmin
tmax
relh
prec
es
ea
VPD
RET
prec.days
prec.max
prec.gt.12
prec.gt.25
prec.gt.50
defc
prec.1mo
prec.2mo
prec.3mo
tmin.1mo
tmin.2mo
tmin.3mo
tmin.6mo
tmin.12mo
tmax.1mo
tmax.2mo
tmax.3mo
tmax.6mo
tmax.12mo
relh.3mo
rads.2mo
ea.1mo
ea.2mo
ea.3mo
ea.6mo
ea.12mo
es.1mo
es.2mo
es.3mo
es.6mo
es.12mo
VPD.1mo
VPD.2mo
VPD.3mo
VPD.6mo
VPD.12mo
RET.1mo
RET.2mo
RET.12mo
defc.1mo
defc.2mo
defc.3mo
prec.sq
defc.sq
defc.1mo.sq
defc.2mo.sq
defc.3mo.sq
