flux.name,year,LULC,climate,obs.baseline,obs,PLS.mean,PLS.sd,change.overall.mean,change.overall.sd,change.climate.mean,change.climate.sd,change.LULC.mean,change.LULC.sd,change.overall.min,change.overall.max,change.climate.min,change.climate.max,change.LULC.min,change.LULC.max,avg.obs,avg.PLS.mean,avg.PLS.sd,avg.change.overall.mean,avg.change.overall.sd,avg.change.climate.mean,avg.change.climate.sd,avg.change.LULC.mean,avg.change.LULC.sd,avg.change.overall.min,avg.change.overall.max,avg.change.climate.min,avg.change.climate.max,avg.change.LULC.min,avg.change.LULC.max,change.overall.mean.prc,change.overall.sd.prc,change.overall.min.prc,change.overall.max.prc,avg.change.overall.mean.prc,avg.change.overall.sd.prc,avg.change.overall.min.prc,avg.change.overall.max.prc,change.LULC.mean.prc,change.LULC.sd.prc,change.LULC.min.prc,change.LULC.max.prc,avg.change.LULC.mean.prc,avg.change.LULC.sd.prc,avg.change.LULC.min.prc,avg.change.LULC.max.prc,change.climate.mean.prc,change.climate.sd.prc,change.climate.min.prc,change.climate.max.prc,avg.change.climate.mean.prc,avg.change.climate.sd.prc,avg.change.climate.min.prc,avg.change.climate.max.prc
aet,1987,AI,AI,421.597559697516,426.734260263354,432.362670012418,1.98374531952665,5.13670056583771,0,10.7651103149018,1.98374531952665,-5.62840974906405,1.98374531952665,5.13670056583771,5.13670056583771,8.78136499537512,12.7488556344284,-7.6121550685907,-3.6446644295374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21838953942787,0,1.21838953942787,1.21838953942787,NA,NA,NA,NA,-1.33501952741431,0.470530550734195,-1.80555007814851,-0.864488976680116,NA,NA,NA,NA,2.55340906684218,0.470530550734195,2.08287851610799,3.02393961757638,NA,NA,NA,NA
aet,1988,AI,AI,421.597559697516,436.878636623904,416.581719200543,5.17361668357482,15.2810769263875,0,-5.01584049697371,5.17361668357482,20.2969174233612,5.17361668357482,15.2810769263875,15.2810769263875,-10.1894571805485,0.157776186601112,15.1233007397864,25.4705341069361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6245648426787,0,3.6245648426787,3.6245648426787,NA,NA,NA,NA,4.8142872169193,1.2271457850199,3.5871414318994,6.0414330019392,NA,NA,NA,NA,-1.1897223742406,1.2271457850199,-2.4168681592605,0.0374234107793015,NA,NA,NA,NA
aet,1989,AI,AI,421.597559697516,351.098842608533,352.164658220555,2.53292093840708,-70.498717088983,0,-69.4329014769616,2.53292093840708,-1.06581561202142,2.53292093840708,-70.498717088983,-70.498717088983,-71.9658224153687,-66.8999805385545,-3.5987365504285,1.46710532638567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-16.7218038784579,0,-16.7218038784579,-16.7218038784579,NA,NA,NA,NA,-0.252804027799901,0.60079117635889,-0.853595204158791,0.347987148558989,NA,NA,NA,NA,-16.468999850658,0.60079117635889,-17.0697910270169,-15.8682086742991,NA,NA,NA,NA
aet,1990,AI,AI,421.597559697516,375.618246089747,382.96332138383,2.73183981362474,-45.9793136077691,0,-38.6342383136864,2.73183981362474,-7.34507529408264,2.73183981362474,-45.9793136077691,-45.9793136077691,-41.3660781273112,-35.9023985000617,-10.0769151077074,-4.6132354804579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.9059724256369,0,-10.9059724256369,-10.9059724256369,NA,NA,NA,NA,-1.74220061884431,0.647973345857303,-2.39017396470161,-1.09422727298701,NA,NA,NA,NA,-9.16377180679256,0.647973345857303,-9.81174515264986,-8.51579846093526,NA,NA,NA,NA
aet,1991,AI,AI,421.597559697516,370.926368880389,365.54467277414,3.25692247832858,-50.6711908171272,0,-56.0528869233767,3.25692247832858,5.38169610624946,3.25692247832858,-50.6711908171272,-50.6711908171272,-59.3098094017053,-52.7959644450481,2.12477362792088,8.63861858457804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.0188529680965,0,-12.0188529680965,-12.0188529680965,NA,NA,NA,NA,1.27650077246905,0.772519290829227,0.503981481639822,2.04902006329828,NA,NA,NA,NA,-13.2953537405655,0.772519290829227,-14.0678730313947,-12.5228344497363,NA,NA,NA,NA
aet,1992,AI,AI,421.597559697516,355.547758591697,343.852819695688,3.40678724836744,-66.0498011058196,0,-77.7447400018285,3.40678724836744,11.6949388960089,3.40678724836744,-66.0498011058196,-66.0498011058196,-81.151527250196,-74.3379527534611,8.28815164764149,15.1017261443764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.666552043899,0,-15.666552043899,-15.666552043899,NA,NA,NA,NA,2.77395791958561,0.808066168791799,1.96589175079381,3.58202408837741,NA,NA,NA,NA,-18.4405099634846,0.808066168791799,-19.2485761322764,-17.6324437946928,NA,NA,NA,NA
aet,1993,AI,AI,421.597559697516,357.816080330109,372.583807759131,4.98966109722145,-63.7814793674075,0,-49.0137519383852,4.98966109722145,-14.7677274290224,4.98966109722145,-63.7814793674075,-63.7814793674075,-54.0034130356066,-44.0240908411637,-19.7573885262438,-9.77806633180093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-15.1285219518749,0,-15.1285219518749,-15.1285219518749,NA,NA,NA,NA,-3.50280192314628,1.18351280325279,-4.68631472639907,-2.31928911989348,NA,NA,NA,NA,-11.6257200287286,1.18351280325279,-12.8092328319814,-10.4422072254758,NA,NA,NA,NA
aet,1994,AI,AI,421.597559697516,403.738342784549,413.570219095928,2.09827790727518,-17.859216912967,0,-8.02734060158813,2.09827790727518,-9.83187631137891,2.09827790727518,-17.859216912967,-17.859216912967,-10.1256185088633,-5.92906269431295,-11.9301542186541,-7.73359840410374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.23608166180575,0,-4.23608166180575,-4.23608166180575,NA,NA,NA,NA,-2.33205247165875,0.497696881542822,-2.82974935320157,-1.83435559011593,NA,NA,NA,NA,-1.904029190147,0.497696881542822,-2.40172607168982,-1.40633230860418,NA,NA,NA,NA
aet,1995,AI,AI,421.597559697516,413.355969524984,419.524314599829,1.65132705793607,-8.24159017253214,0,-2.07324509768704,1.65132705793607,-6.1683450748451,1.65132705793607,-8.24159017253214,-8.24159017253214,-3.72457215562311,-0.421918039750966,-7.81967213278118,-4.51701801690903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.95484769372129,0,-1.95484769372129,-1.95484769372129,NA,NA,NA,NA,-1.46308841997821,0.391683258110139,-1.85477167808835,-1.07140516186808,NA,NA,NA,NA,-0.491759273743076,0.391683258110139,-0.883442531853215,-0.100076015632937,NA,NA,NA,NA
aet,1996,AI,AI,421.597559697516,384.28813907854,362.918286771435,2.34769442435156,-37.3094206189767,0,-58.6792729260818,2.34769442435156,21.3698523071051,2.34769442435156,-37.3094206189767,-37.3094206189767,-61.0269673504334,-56.3315785017303,19.0221578827536,23.7175467314567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.8495342918363,0,-8.8495342918363,-8.8495342918363,NA,NA,NA,NA,5.06877988630611,0.556856739407115,4.51192314689899,5.62563662571322,NA,NA,NA,NA,-13.9183141781424,0.556856739407115,-14.4751709175495,-13.3614574387353,NA,NA,NA,NA
aet,1997,AI,AI,421.597559697516,406.676149832596,409.686306230338,2.05586421875937,-14.9214098649202,0,-11.9112534671787,2.05586421875937,-3.01015639774145,2.05586421875937,-14.9214098649202,-14.9214098649202,-13.9671176859381,-9.85538924841936,-5.06602061650082,-0.954292178982074,389.334435873491,388.341163249439,2.92987792612481,-32.2631238240252,0,-33.2563964480769,2.92987792612481,0.993272624051708,2.92987792612481,-32.2631238240252,-32.2631238240252,-36.1862743742017,-30.3265185219521,-1.9366053020731,3.92315055017652,-3.53925432481769,0,-3.53925432481769,-3.53925432481769,-7.65258789618541,0,-7.65258789618541,-7.65258789618541,-0.713988098010136,0.487636650514389,-1.20162474852453,-0.226351447495747,0.235597337129833,0.694946604583507,-0.459349267453673,0.93054394171334,-2.82526622680755,0.487636650514389,-3.31290287732194,-2.33762957629316,-7.88818523331525,0.694946604583507,-8.58313183789875,-7.19323862873174
aet,1998,AI,AI,421.597559697516,494.902939492945,488.827297815238,1.96874539779834,73.3053797954286,0,67.2297381177214,1.96874539779834,6.07564167770719,1.96874539779834,73.3053797954286,73.3053797954286,65.260992719923,69.1984835155197,4.10689627990884,8.04438707550553,395.531588530727,393.474311231514,2.92851429687678,-26.0659711667897,0,-28.1232484660024,2.92851429687678,2.05727729921273,2.92851429687678,-26.0659711667897,-26.0659711667897,-31.0517627628792,-25.1947341691256,-0.871236997664055,4.98579159608951,17.3875246925108,0,17.3875246925108,17.3875246925108,-6.18266651863242,0,-6.18266651863242,-6.18266651863242,1.44109982089704,0.466972673943099,0.974127146953939,1.90807249484014,0.487971823339956,0.694623161238861,-0.206651337898906,1.18259498457882,15.9464248716137,0.466972673943099,15.4794521976707,16.4133975455568,-6.67063834197238,0.694623161238861,-7.36526150321124,-5.97601518073352
aet,1999,AI,AI,421.597559697516,472.396516324031,474.148231004965,1.85343638754198,50.798956626515,0,52.5506713074482,1.85343638754198,-1.75171468093324,1.85343638754198,50.798956626515,50.798956626515,50.6972349199062,54.4041076949902,-3.60515106847522,0.101721706608735,398.760486685284,398.707630486461,2.62667972451016,-22.8370730122326,0,-22.889929211055,2.62667972451016,0.0528561988223226,2.62667972451016,-22.8370730122326,-22.8370730122326,-25.5166089355651,-20.2632494865448,-2.57382352568784,2.67953592333248,12.04915812676,0,12.04915812676,12.04915812676,-5.41679440189776,0,-5.41679440189776,-5.41679440189776,-0.415494501958229,0.439622181132111,-0.85511668309034,0.0241276791738827,0.0125371216238171,0.623030106339972,-0.610492984716155,0.635567227963789,12.4646526287182,0.439622181132111,12.0250304475861,12.9042748098503,-5.42933152352158,0.623030106339972,-6.05236162986155,-4.80630141718161
aet,2000,AI,AI,421.597559697516,452.017805235182,421.151113239009,2.14241155042736,30.4202455376657,0,-0.446446458506973,2.14241155042736,30.8666919961727,2.14241155042736,30.4202455376657,30.4202455376657,-2.58885800893433,1.69596509192038,28.7242804457453,33.0091035466001,407.934937833161,404.97912639723,2.59117887105746,-13.6626218643555,0,-16.6184333002864,2.59117887105746,2.95581143593088,2.59117887105746,-13.6626218643555,-13.6626218643555,-19.2096121713438,-14.0272544292289,0.364632564873419,5.54699030698834,7.21547002299808,0,7.21547002299808,7.21547002299808,-3.24067859267449,0,-3.24067859267449,-3.24067859267449,7.32136400844412,0.508165073812209,6.81319893463191,7.82952908225633,0.701097852191456,0.614609551563001,0.0864883006284551,1.31570740375446,-0.105893985446046,0.508165073812209,-0.614059059258255,0.402271088366163,-3.94177644486595,0.614609551563001,-4.55638599642895,-3.32716689330295
aet,2001,AI,AI,421.597559697516,489.744915006595,477.45762228712,2.33711756584831,68.1473553090784,0,55.8600625896039,2.33711756584831,12.2872927194745,2.33711756584831,68.1473553090784,68.1473553090784,53.5229450237556,58.1971801554522,9.95017515362615,14.6244102853228,418.310089552874,413.569517388438,2.55529503035051,-3.28747014464208,0,-8.02804230907815,2.55529503035051,4.74057216443607,2.55529503035051,-3.28747014464208,-3.28747014464208,-10.5833373394287,-5.47274727872763,2.18527713408556,7.29586719478658,16.1640772678979,0,16.1640772678979,16.1640772678979,-0.779764984171337,0,-0.779764984171337,-0.779764984171337,2.91446011411694,0.554347982356711,2.36011213176023,3.46880809647365,1.12443064609702,0.606098154881129,0.518332491215895,1.73052880097815,13.2496171537809,0.554347982356711,12.6952691714242,13.8039651361376,-1.90419563026836,0.606098154881129,-2.51029378514949,-1.29809747538723
aet,2002,AI,AI,421.597559697516,426.187118940104,445.510020465238,2.60761762007247,4.58955924258771,0,23.9124607677217,2.60761762007246,-19.322901525134,2.60761762007246,4.58955924258771,4.58955924258771,21.3048431476493,26.5200783877942,-21.9305191452065,-16.7152839050616,423.333794103758,420.839094451265,2.49626731596359,1.73623440624109,0,-0.758465246251022,2.49626731596359,2.49469965249212,2.49626731596359,1.73623440624109,1.73623440624109,-3.25473256221461,1.73780206971258,-0.0015676634714773,4.99096696845571,1.08861143453501,0,1.08861143453501,1.08861143453501,0.411822688795161,0,0.411822688795161,0.411822688795161,-4.58325744081575,0.618508708148916,-5.20176614896466,-3.96474873266683,0.591725353980224,0.592097192819282,-0.000371838839058283,1.18382254679951,5.67186887535075,0.618508708148916,5.05336016720184,6.29037758349967,-0.179902665185064,0.592097192819282,-0.771999858004345,0.41219452763422
aet,2003,AI,AI,421.597559697516,406.354254836701,420.935834647807,2.71986974351656,-15.2433048608154,0,-0.66172504970947,2.71986974351656,-14.5815798111059,2.71986974351656,-15.2433048608154,-15.2433048608154,-3.38159479322603,2.05814469380709,-17.3014495546225,-11.8617100675894,427.952566489667,427.846641265094,2.43382027006806,6.35500679215057,0,6.24908156757798,2.43382027006806,0.105925224572584,2.43382027006806,6.35500679215057,6.35500679215057,3.81526129750993,8.68290183764605,-2.32789504549547,2.53974549464064,-3.61560557223149,0,-3.61560557223149,-3.61560557223149,1.50736327712857,0,1.50736327712857,1.50736327712857,-3.45864900678452,0.645134128733568,-4.10378313551809,-2.81351487805095,0.0251247243102123,0.577285189177625,-0.552160464867413,0.602409913487837,-0.156956565446972,0.645134128733568,-0.80209069418054,0.488177563286596,1.48223855281836,0.577285189177625,0.904953363640735,2.05952374199598
aet,2004,AI,AI,421.597559697516,485.519408922152,455.893881636259,2.80023414344974,63.9218492246352,0,34.2963219387428,2.80023414344975,29.6255272858924,2.80023414344974,63.9218492246352,63.9218492246352,31.496087795293,37.0965560821925,26.8252931424427,32.4257614293422,439.561959998035,435.420284344833,2.23478145608881,17.9644003005181,0,13.8227246473169,2.23478145608881,4.1416756532012,2.23478145608881,17.9644003005181,17.9644003005181,11.5879431912281,16.0575061034057,1.90689419711239,6.37645710929001,15.1618167027573,0,15.1618167027573,15.1618167027573,4.26103042754968,0,4.26103042754968,4.26103042754968,7.02696839781232,0.664196003757429,6.36277239405489,7.69116440156975,0.982376571670085,0.530074571041683,0.452302000628402,1.51245114271177,8.13484830494497,0.664196003757429,7.47065230118754,8.7990443087024,3.27865385587959,0.530074571041683,2.74857928483791,3.80872842692128
aet,2005,AI,AI,421.597559697516,451.231439636969,459.673158954379,2.90243086052557,29.6338799394528,0,38.0755992568629,2.90243086052557,-8.44171931741013,2.90243086052557,29.6338799394528,29.6338799394528,35.1731683963373,40.9780301173884,-11.3441501779357,-5.53928845688455,443.879514257345,439.611460695602,2.30788627002067,22.281954559829,0,18.0139009980852,2.30788627002067,4.26805356174382,2.30788627002067,22.281954559829,22.281954559829,15.7060147280645,20.3217872681058,1.96016729172315,6.57593983176449,7.02894958896683,0,7.02894958896683,7.02894958896683,5.28512417761991,0,5.28512417761991,5.28512417761991,-2.00231693074002,0.688436352100325,-2.69075328284034,-1.31388057863969,1.01235252993542,0.547414522910547,0.464938007024878,1.55976705284597,9.03126651970685,0.688436352100325,8.34283016760652,9.71970287180717,4.27277164768449,0.547414522910547,3.72535712477394,4.82018617059503
aet,2006,AI,AI,421.597559697516,373.268986436356,432.093752121092,3.03544547531782,-48.3285732611605,0,10.4961924235759,3.03544547531782,-58.8247656847363,3.03544547531782,-48.3285732611605,-48.3285732611605,7.46074694825803,13.5316378988937,-61.8602111600542,-55.7893202094185,440.23524306747,440.754136833898,2.43371521705537,18.6376833699537,0,19.1565771363818,2.43371521705537,-0.518893766428114,2.43371521705537,18.6376833699537,18.6376833699537,16.7228619193264,21.5902923534372,-2.95260898348348,1.91482145062726,-11.4632004264528,0,-11.4632004264528,-11.4632004264528,4.42072847464432,0,4.42072847464432,4.42072847464432,-13.9528240455048,0.719986490788909,-14.6728105362937,-13.2328375547159,-0.12307798147608,0.577260271335889,-0.700338252811969,0.45418228985981,2.48962361905191,0.719986490788908,1.769637128263,3.20961010984082,4.5438064561204,0.577260271335889,3.96654618478451,5.12106672745629
aet,2007,AI,AI,421.597559697516,470.123971965628,467.897641205096,2.7005244533796,48.5264122681113,0,46.3000815075791,2.7005244533796,2.22633076053219,2.7005244533796,48.5264122681113,48.5264122681113,43.5995570541995,49.0006059609587,-0.474193692847413,4.92685521391179,448.03850060266,450.297714509686,2.46579067423974,26.4409409051435,0,28.7001548121691,2.46579067423974,-2.25921390702565,2.46579067423974,26.4409409051435,26.4409409051435,26.2343641379294,31.1659454864089,-4.72500458126539,0.206576767214088,11.5101264587318,0,11.5101264587318,11.5101264587318,6.27160672469596,0,6.27160672469596,6.27160672469596,0.528070125009621,0.640545560870216,-0.112475435860595,1.16861568587984,-0.535869777957579,0.584868346014353,-1.12073812397193,0.0489985680567744,10.9820563337221,0.640545560870216,10.3415107728519,11.6226018945924,6.80747650265354,0.584868346014353,6.22260815663918,7.39234484866789
