var
prec.days
prec.max
prec.gt.12
prec.gt.25
prec.gt.50
tmin
rads
relh
prec
ea
defc
prec.1mo
prec.2mo
prec.3mo
prec.6mo
prec.12mo
tmin.1mo
tmin.2mo
tmin.3mo
tmin.6mo
relh.1mo
relh.2mo
relh.3mo
relh.6mo
relh.12mo
rads.1mo
rads.2mo
ea.1mo
ea.2mo
ea.6mo
ea.12mo
VPD.1mo
VPD.3mo
VPD.12mo
RET.1mo
RET.2mo
defc.1mo
defc.2mo
defc.3mo
defc.6mo
defc.12mo
prec.sq
defc.sq
defc.6mo.sq
defc.12mo.sq
