var
prec.days
prec.max
prec.gt.12
prec.gt.25
relh
prec
VPD
defc
prec.1mo
prec.2mo
prec.3mo
prec.6mo
prec.12mo
relh.1mo
relh.2mo
relh.3mo
rads.2mo
rads.3mo
rads.12mo
VPD.12mo
RET.2mo
RET.3mo
RET.12mo
defc.1mo
defc.2mo
defc.3mo
defc.6mo
defc.12mo
prec.sq
defc.2mo.sq
defc.3mo.sq
defc.6mo.sq
