var
prec.gt.12
prec
defc
prec.1mo
prec.2mo
prec.12mo
rads.12mo
VPD.12mo
RET.12mo
defc.1mo
defc.2mo
defc.12mo
prec.sq
defc.sq
defc.1mo.sq
defc.2mo.sq
