flux.name,year,LULC,climate,obs.baseline,obs,PLS.mean,PLS.sd,change.overall.mean,change.overall.sd,change.climate.mean,change.climate.sd,change.LULC.mean,change.LULC.sd,change.overall.min,change.overall.max,change.climate.min,change.climate.max,change.LULC.min,change.LULC.max,avg.obs,avg.PLS.mean,avg.PLS.sd,avg.change.overall.mean,avg.change.overall.sd,avg.change.climate.mean,avg.change.climate.sd,avg.change.LULC.mean,avg.change.LULC.sd,avg.change.overall.min,avg.change.overall.max,avg.change.climate.min,avg.change.climate.max,avg.change.LULC.min,avg.change.LULC.max,change.overall.mean.prc,change.overall.sd.prc,change.overall.min.prc,change.overall.max.prc,avg.change.overall.mean.prc,avg.change.overall.sd.prc,avg.change.overall.min.prc,avg.change.overall.max.prc,change.LULC.mean.prc,change.LULC.sd.prc,change.LULC.min.prc,change.LULC.max.prc,avg.change.LULC.mean.prc,avg.change.LULC.sd.prc,avg.change.LULC.min.prc,avg.change.LULC.max.prc,change.climate.mean.prc,change.climate.sd.prc,change.climate.min.prc,change.climate.max.prc,avg.change.climate.mean.prc,avg.change.climate.sd.prc,avg.change.climate.min.prc,avg.change.climate.max.prc
aet,1975,AI,AI,403.703318741208,431.903125953751,435.636888243311,6.88117054527796,28.1998072125431,0,31.9335695021031,6.88117054527795,-3.73376228956001,6.88117054527795,28.1998072125431,28.1998072125431,25.0523989568251,38.814740047381,-10.614932834838,3.14740825571794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.98528000722739,0,6.98528000722739,6.98528000722739,NA,NA,NA,NA,-0.924877779355963,1.70451176045176,-2.62938953980772,0.779633981095798,NA,NA,NA,NA,7.91015778658335,1.70451176045176,6.20564602613159,9.61466954703511,NA,NA,NA,NA
aet,1976,AI,AI,403.703318741208,407.766961362966,394.665800248165,6.56006285343102,4.06364262175759,0,-9.03751849304334,6.56006285343102,13.1011611148009,6.56006285343102,4.06364262175759,4.06364262175759,-15.5975813464744,-2.47745563961231,6.54109826136991,19.661223968232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.006591334059,0,1.006591334059,1.006591334059,NA,NA,NA,NA,3.24524483862352,1.6249712471738,1.62027359144973,4.87021608579732,NA,NA,NA,NA,-2.23865350456452,1.6249712471738,-3.86362475173832,-0.613682257390723,NA,NA,NA,NA
aet,1977,AI,AI,403.703318741208,425.866713761704,432.081135041231,3.42594290699641,22.1633950204953,0,28.3778163000231,3.42594290699641,-6.21442127952774,3.42594290699641,22.1633950204953,22.1633950204953,24.9518733930267,31.8037592070195,-9.64036418652415,-2.78847837253133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.49002051546251,0,5.49002051546251,5.49002051546251,NA,NA,NA,NA,-1.53935352795835,0.848628868764042,-2.38798239672239,-0.690724659194311,NA,NA,NA,NA,7.02937404342086,0.848628868764042,6.18074517465682,7.8780029121849,NA,NA,NA,NA
aet,1978,AI,AI,403.703318741208,418.984603013561,431.959515442311,3.37697846913813,15.2812842723527,0,28.2561967011026,3.37697846913813,-12.9749124287499,3.37697846913813,15.2812842723527,15.2812842723527,24.8792182319644,31.6331751702407,-16.351890897888,-9.59793395961178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.78527586050107,0,3.78527586050107,3.78527586050107,NA,NA,NA,NA,-3.21397219849644,0.836500051490269,-4.05047224998671,-2.37747214700617,NA,NA,NA,NA,6.99924805899751,0.836500051490269,6.16274800750724,7.83574811048778,NA,NA,NA,NA
aet,1979,AI,AI,403.703318741208,375.577516234205,385.28317702928,2.87633770682571,-28.1258025070032,0,-18.4201417119281,2.87633770682571,-9.70566079507512,2.87633770682571,-28.1258025070032,-28.1258025070032,-21.2964794187538,-15.5438040051024,-12.5819985019008,-6.82932308824942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.96694854892514,0,-6.96694854892514,-6.96694854892514,NA,NA,NA,NA,-2.40415680142003,0.712488001286303,-3.11664480270633,-1.69166880013372,NA,NA,NA,NA,-4.56279174750511,0.712488001286303,-5.27527974879142,-3.85030374621881,NA,NA,NA,NA
aet,1980,AI,AI,403.703318741208,384.172432887813,411.982506508381,19.1630818636568,-19.5308858533954,0,8.27918776717237,19.1630818636568,-27.8100736205677,19.1630818636568,-19.5308858533954,-19.5308858533954,-10.8838940964844,27.4422696308291,-46.9731554842245,-8.64699175691099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.83793046693172,0,-4.83793046693172,-4.83793046693172,NA,NA,NA,NA,-6.88874040156089,4.74682296975149,-11.6355633713124,-2.1419174318094,NA,NA,NA,NA,2.05080993462917,4.74682296975149,-2.69601303512232,6.79763290438067,NA,NA,NA,NA
aet,1981,AI,AI,403.703318741208,429.709320970324,430.435255223226,4.97833662497124,26.0060022291159,0,26.7319364820176,4.97833662497124,-0.725934252901743,4.97833662497124,26.0060022291159,26.0060022291159,21.7535998570464,31.7102731069889,-5.70427087787298,4.25240237206949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4418599059838,0,6.4418599059838,6.4418599059838,NA,NA,NA,NA,-0.179818747877844,1.23316712889412,-1.41298587677196,1.05334838101628,NA,NA,NA,NA,6.62167865386165,1.23316712889412,5.38851152496753,7.85484578275577,NA,NA,NA,NA
aet,1982,AI,AI,403.703318741208,448.609876281042,438.964455018998,3.54850348675731,44.9065575398341,0,35.2611362777897,3.5485034867573,9.64542126204441,3.5485034867573,44.9065575398341,44.9065575398341,31.7126327910323,38.809639764547,6.09691777528711,13.1939247488017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1236533006114,0,11.1236533006114,11.1236533006114,NA,NA,NA,NA,2.38923506799991,0.878987940406815,1.5102471275931,3.26822300840673,NA,NA,NA,NA,8.73441823261146,0.878987940406815,7.85543029220465,9.61340617301828,NA,NA,NA,NA
aet,1983,AI,AI,403.703318741208,464.474710352242,452.272854670995,3.30987784907373,60.7713916110336,0,48.5695359297869,3.30987784907373,12.2018556812467,3.30987784907373,60.7713916110336,60.7713916110336,45.2596580807131,51.8794137788606,8.89197783217301,15.5117335303205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0534783316931,0,15.0534783316931,15.0534783316931,NA,NA,NA,NA,3.02248089495362,0.819878781129246,2.20260211382437,3.84235967608287,NA,NA,NA,NA,12.0309974367395,0.819878781129246,11.2111186556102,12.8508762178687,NA,NA,NA,NA
aet,1984,AI,AI,403.703318741208,372.773000389438,368.226150871427,3.33191697854311,-30.9303183517705,0,-35.4771678697808,3.33191697854312,4.54684951801036,3.33191697854312,-30.9303183517705,-30.9303183517705,-38.809084848324,-32.1452508912377,1.21493253946724,7.87876649655347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.6616457967734,0,-7.6616457967734,-7.6616457967734,NA,NA,NA,NA,1.12628489956138,0.82533802024031,0.300946879321065,1.95162291980169,NA,NA,NA,NA,-8.78793069633477,0.82533802024031,-9.61326871657508,-7.96259267609446,NA,NA,NA,NA
