flux.name,year,LULC,climate,obs.baseline,obs,PCR.mean,PCR.sd,change.overall.mean,change.overall.sd,change.climate.mean,change.climate.sd,change.LULC.mean,change.LULC.sd,change.overall.min,change.overall.max,change.climate.min,change.climate.max,change.LULC.min,change.LULC.max,avg.obs,avg.PCR.mean,avg.PCR.sd,avg.change.overall.mean,avg.change.overall.sd,avg.change.climate.mean,avg.change.climate.sd,avg.change.LULC.mean,avg.change.LULC.sd,avg.change.overall.min,avg.change.overall.max,avg.change.climate.min,avg.change.climate.max,avg.change.LULC.min,avg.change.LULC.max,change.overall.mean.prc,change.overall.sd.prc,change.overall.min.prc,change.overall.max.prc,avg.change.overall.mean.prc,avg.change.overall.sd.prc,avg.change.overall.min.prc,avg.change.overall.max.prc,change.LULC.mean.prc,change.LULC.sd.prc,change.LULC.min.prc,change.LULC.max.prc,avg.change.LULC.mean.prc,avg.change.LULC.sd.prc,avg.change.LULC.min.prc,avg.change.LULC.max.prc,change.climate.mean.prc,change.climate.sd.prc,change.climate.min.prc,change.climate.max.prc,avg.change.climate.mean.prc,avg.change.climate.sd.prc,avg.change.climate.min.prc,avg.change.climate.max.prc
aet,2016,AI,AI,403.703318741208,448.045129224743,430.790746328964,10.221365372478,44.3418104835343,0,27.0874275877561,10.221365372478,17.2543828957782,10.221365372478,44.3418104835343,44.3418104835343,16.8660622152781,37.308792960234,7.03301752330028,27.4757482682562,425.615760079191,436.927965500548,7.5681184458889,21.9124413379826,0,33.2246467593396,7.5681184458889,-11.3122054213571,7.5681184458889,21.9124413379826,21.9124413379826,25.6565283134507,40.7927652052285,-18.880323867246,-3.74408697546816,10.9837616945526,0,10.9837616945526,10.9837616945526,5.42785761739784,0,5.42785761739784,5.42785761739784,4.2740255268595,2.53190025892017,1.74212526793934,6.80592578577967,-2.80210860208674,1.87467332928724,-4.67678193137399,-0.9274352727995,6.70973616769306,2.53190025892017,4.1778359087729,9.24163642661323,8.22996621948459,1.87467332928724,6.35529289019735,10.1046395487718
drainage,1975,AI,AI,343.801363350291,243.71218811228,265.230823589985,10.0504084531974,-100.089175238011,0,-78.5705397603062,10.0504084531973,-21.5186354777052,10.0504084531974,-100.089175238011,-100.089175238011,-88.6209482135035,-68.5201313071088,-31.5690439309025,-11.4682270245078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-29.1125009693556,0,-29.1125009693556,-29.1125009693556,NA,NA,NA,NA,-6.25903145584107,2.92331838223609,-9.18234983807716,-3.33571307360498,NA,NA,NA,NA,-22.8534695135145,2.92331838223609,-25.7767878957506,-19.9301511312784,NA,NA,NA,NA
drainage,1976,AI,AI,343.801363350291,238.320769228653,260.279496893949,17.9110041342626,-105.480594121639,0,-83.5218664563427,17.9110041342626,-21.9587276652961,17.9110041342626,-105.480594121639,-105.480594121639,-101.432870590605,-65.6108623220801,-39.8697317995587,-4.04772353103343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-30.6806794172503,0,-30.6806794172503,-30.6806794172503,NA,NA,NA,NA,-6.38703914705621,5.20969549385222,-11.5967346409084,-1.17734365320398,NA,NA,NA,NA,-24.2936402701941,5.20969549385222,-29.5033357640463,-19.0839447763419,NA,NA,NA,NA
drainage,1977,AI,AI,343.801363350291,255.309463383897,286.469803027988,10.8480646726428,-88.4918999663948,0,-57.3315603223038,10.8480646726428,-31.160339644091,10.8480646726428,-88.4918999663948,-88.4918999663948,-68.1796249949466,-46.483495649661,-42.0084043167338,-20.3122749714482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.7392521961097,0,-25.7392521961097,-25.7392521961097,NA,NA,NA,NA,-9.06347180838328,3.15532916069038,-12.2188009690737,-5.90814264769291,NA,NA,NA,NA,-16.6757803877264,3.15532916069038,-19.8311095484168,-13.520451227036,NA,NA,NA,NA
drainage,1978,AI,AI,343.801363350291,358.615231778149,353.323642207317,8.54382863045813,14.8138684278579,0,9.52227885702605,8.54382863045813,5.29158957083188,8.54382863045813,14.8138684278579,14.8138684278579,0.978450226567922,18.0661074874842,-3.25223905962625,13.83541820129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.30884516672623,0,4.30884516672623,4.30884516672623,NA,NA,NA,NA,1.53914153197828,2.48510609358841,-0.945964561610136,4.02424762556669,NA,NA,NA,NA,2.76970363474796,2.48510609358841,0.284597541159545,5.25480972833637,NA,NA,NA,NA
drainage,1979,AI,AI,343.801363350291,388.881913194306,377.634756261912,10.8813066787999,45.0805498440146,0,33.8333929116202,10.8813066787999,11.2471569323944,10.8813066787999,45.0805498440146,45.0805498440146,22.9520862328203,44.7146995904201,0.365850253594552,22.1284636111943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1123825120155,0,13.1123825120155,13.1123825120155,NA,NA,NA,NA,3.27141138208198,3.16499811773963,0.106413264342351,6.4364094998216,NA,NA,NA,NA,9.84097112993357,3.16499811773963,6.67597301219394,13.0059692476732,NA,NA,NA,NA
drainage,1980,AI,AI,343.801363350291,375.082351813031,330.301438447337,16.7081213227895,31.2809884627396,0,-13.4999249029541,16.7081213227895,44.7809133656938,16.7081213227895,31.2809884627396,31.2809884627396,-30.2080462257437,3.20819641983539,28.0727920429042,61.4890346884833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.09856440297712,0,9.09856440297712,9.09856440297712,NA,NA,NA,NA,13.0252285591048,4.85981822758684,8.16541033151795,17.8850467866916,NA,NA,NA,NA,-3.92666415612767,4.85981822758684,-8.78648238371451,0.933154071459173,NA,NA,NA,NA
drainage,1981,AI,AI,343.801363350291,228.087048144376,280.525444412835,10.9912197534014,-115.714315205915,0,-63.2759189374568,10.9912197534014,-52.4383962684583,10.9912197534014,-115.714315205915,-115.714315205915,-74.2671386908582,-52.2846991840554,-63.4296160218597,-41.447176515057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-33.6573171433344,0,-33.6573171433344,-33.6573171433344,NA,NA,NA,NA,-15.2525271445855,3.19696805338223,-18.4494951979678,-12.0555590912033,NA,NA,NA,NA,-18.4047899987489,3.19696805338223,-21.6017580521311,-15.2078219453667,NA,NA,NA,NA
drainage,1982,AI,AI,343.801363350291,259.234119419334,314.355346058791,11.413553072173,-84.5672439309575,0,-29.4460172914999,11.413553072173,-55.1212266394576,11.413553072173,-84.5672439309575,-84.5672439309575,-40.8595703636729,-18.0324642193269,-66.5347797116306,-43.7076735672846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.5977046474926,0,-24.5977046474926,-24.5977046474926,NA,NA,NA,NA,-16.0328702894921,3.3198103000377,-19.3526805895298,-12.7130599894544,NA,NA,NA,NA,-8.56483435800051,3.3198103000377,-11.8846446580382,-5.24502405796282,NA,NA,NA,NA
drainage,1983,AI,AI,343.801363350291,302.388282329657,344.026625228704,14.9066429479231,-41.4130810206341,0,0.225261878412838,14.9066429479231,-41.638342899047,14.9066429479231,-41.4130810206341,-41.4130810206341,-14.6813810695102,15.1319048263359,-56.5449858469701,-26.7316999511239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.0456418837523,0,-12.0456418837523,-12.0456418837523,NA,NA,NA,NA,-12.1111628218363,4.3358300859136,-16.44699290775,-7.77533273592274,NA,NA,NA,NA,0.0655209380840424,4.3358300859136,-4.27030914782956,4.40135102399765,NA,NA,NA,NA
