var
prec.max
prec.gt.12
prec.gt.25
prec.gt.50
prec.gt.76
relh
prec
defc
prec.1mo
prec.2mo
prec.3mo
prec.6mo
prec.12mo
tmax.3mo
tmax.6mo
tmax.12mo
es.6mo
es.12mo
VPD.3mo
VPD.6mo
RET.6mo
RET.12mo
defc.1mo
defc.2mo
defc.3mo
defc.6mo
defc.12mo
prec.sq
defc.sq
defc.1mo.sq
defc.2mo.sq
defc.3mo.sq
defc.6mo.sq
