var
prec.max
prec.1mo
prec.2mo
prec.6mo
prec.12mo
relh.12mo
rads.1mo
rads.2mo
ea.6mo
ea.12mo
RET.12mo
defc.1mo
defc.2mo
defc.6mo
defc.12mo
defc.2mo.sq
defc.12mo.sq
