var
tmax
relh
prec
VPD
RET
prec.max
prec.gt.12
prec.gt.25
defc
prec.1mo
prec.2mo
prec.3mo
prec.6mo
relh.1mo
relh.2mo
relh.3mo
relh.6mo
VPD.1mo
VPD.2mo
VPD.3mo
VPD.6mo
RET.1mo
RET.2mo
RET.3mo
RET.6mo
defc.1mo
defc.2mo
defc.3mo
defc.6mo
prec.sq
defc.sq
defc.1mo.sq
defc.2mo.sq
defc.3mo.sq
defc.6mo.sq
