var
tmin
tmax
relh
prec
es
ea
prec.days
prec.max
prec.gt.12
prec.gt.25
defc
prec.1mo
prec.2mo
prec.3mo
prec.12mo
tmin.1mo
tmin.2mo
tmax.1mo
relh.1mo
relh.2mo
relh.3mo
relh.6mo
relh.12mo
ea.1mo
ea.2mo
ea.12mo
RET.12mo
defc.1mo
defc.2mo
defc.3mo
defc.12mo
prec.sq
defc.sq
defc.1mo.sq
defc.2mo.sq
defc.3mo.sq
