var
tmin
tmax
es
ea
VPD
prec.1mo
prec.2mo
prec.6mo
relh.2mo
relh.3mo
relh.6mo
rads.12mo
defc.1mo
defc.2mo
defc.3mo
defc.6mo
defc.1mo.sq
defc.2mo.sq
