var
prec.2mo
prec.3mo
prec.6mo
prec.12mo
relh.3mo
relh.6mo
relh.12mo
ea.3mo
ea.6mo
ea.12mo
VPD.12mo
RET.6mo
RET.12mo
defc.2mo
defc.3mo
defc.6mo
defc.12mo
defc.12mo.sq
