var
tmin
tmax
relh
es
VPD
RET
prec.2mo
tmin.1mo
tmin.2mo
tmin.3mo
tmin.6mo
tmin.12mo
tmax.1mo
tmax.2mo
tmax.3mo
tmax.6mo
tmax.12mo
relh.1mo
relh.2mo
relh.12mo
rads.2mo
rads.6mo
rads.12mo
wspd.2mo
wspd.3mo
wspd.6mo
wspd.12mo
es.1mo
es.2mo
es.3mo
es.6mo
es.12mo
VPD.1mo
VPD.2mo
VPD.3mo
VPD.12mo
RET.1mo
RET.2mo
RET.12mo
defc.2mo
defc.12mo
defc.1mo.sq
defc.2mo.sq
