var
tmin
rads
wspd
ea
tmin.1mo
tmin.2mo
tmin.3mo
tmin.6mo
tmin.12mo
tmax.3mo
rads.1mo
rads.2mo
rads.3mo
rads.6mo
wspd.1mo
wspd.2mo
wspd.3mo
wspd.6mo
ea.1mo
ea.2mo
ea.3mo
ea.6mo
ea.12mo
es.3mo
es.6mo
es.12mo
