var
tmin
tmax
relh
es
ea
VPD
prec.6mo
prec.12mo
tmin.1mo
tmin.2mo
tmin.3mo
tmin.6mo
tmax.1mo
tmax.2mo
tmax.3mo
tmax.6mo
relh.2mo
relh.3mo
relh.6mo
relh.12mo
rads.3mo
rads.6mo
rads.12mo
ea.1mo
ea.2mo
ea.3mo
ea.6mo
ea.12mo
es.1mo
es.2mo
es.3mo
VPD.1mo
RET.12mo
defc.6mo
defc.12mo
defc.sq
defc.6mo.sq
