var
prec.gt.50
prec.2mo
prec.3mo
prec.6mo
prec.12mo
relh.2mo
relh.3mo
relh.6mo
relh.12mo
rads.6mo
rads.12mo
ea.6mo
ea.12mo
VPD.12mo
RET.2mo
RET.3mo
RET.6mo
RET.12mo
defc.2mo
defc.3mo
defc.6mo
defc.12mo
defc.6mo.sq
