var
tmin
tmax
es
ea
VPD
RET
tmax.1mo
tmax.6mo
ea.1mo
es.1mo
es.2mo
es.3mo
es.6mo
VPD.1mo
VPD.2mo
VPD.3mo
VPD.6mo
RET.1mo
RET.2mo
RET.3mo
RET.6mo
