var
rads
prec
wspd
defc
prec.1mo
prec.2mo
tmax.1mo
tmax.2mo
tmax.3mo
tmax.6mo
rads.1mo
rads.2mo
wspd.1mo
wspd.2mo
defc.1mo
defc.2mo
prec.sq
defc.1mo.sq
defc.2mo.sq
