STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,ACMH,ACSH,PSUN,TSUN,TAVG,TMAX,TMIN,AWND
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580310,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,38,24,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580311,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,44,21,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580312,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,49,21,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580313,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,46,25,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580314,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,35,27,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580315,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,36,27,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580316,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,39,27,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580317,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,46,29,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580318,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,45,29,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580319,0.07,0.0,1.1,-9999,-9999,-9999,-9999,-9999,39,29,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580320,0.02,0.0,0.4,-9999,-9999,-9999,-9999,-9999,36,24,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580321,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,42,23,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580322,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,50,25,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580323,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,51,21,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580324,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,47,26,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580325,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,48,24,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580326,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,50,25,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580327,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,49,26,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580328,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,51,28,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580329,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,55,23,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580330,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,56,27,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580331,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,58,24,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580401,0.01,0.0,0.0,-9999,-9999,-9999,-9999,-9999,59,27,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580402,0.25,0.0,0.0,-9999,-9999,-9999,-9999,-9999,49,36,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580403,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,58,35,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580404,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,52,38,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580405,1.48,0.0,0.0,-9999,-9999,-9999,-9999,-9999,48,39,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580406,0.10,0.0,0.4,-9999,-9999,-9999,-9999,-9999,44,30,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580407,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,53,27,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580408,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,58,30,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580409,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,47,25,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580410,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,49,27,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580411,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,55,30,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580412,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,65,26,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580413,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,64,34,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580414,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,71,33,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580415,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,74,35,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580416,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,80,48,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580417,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,82,54,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580418,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,75,45,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580419,0.02,0.0,0.0,-9999,-9999,-9999,-9999,-9999,69,46,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580420,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,69,43,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580421,0.31,0.0,0.0,-9999,-9999,-9999,-9999,-9999,58,39,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580422,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,59,38,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580423,0.53,0.0,0.0,-9999,-9999,-9999,-9999,-9999,50,33,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580424,0.03,0.0,0.0,-9999,-9999,-9999,-9999,-9999,49,35,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580425,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,55,30,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580426,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,49,30,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580427,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,58,30,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580428,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,56,31,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580429,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,46,26,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580430,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,65,37,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580501,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,66,42,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580502,0.02,0.0,0.0,-9999,-9999,-9999,-9999,-9999,61,38,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580503,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,78,55,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580504,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,56,31,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580505,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,57,29,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580506,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,60,32,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580507,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,71,29,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580508,0.01,0.0,0.0,-9999,-9999,-9999,-9999,-9999,71,39,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580509,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,66,30,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580510,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,82,52,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580511,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,79,51,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580512,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,78,47,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580513,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,81,38,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580514,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,84,53,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580515,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,82,48,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580516,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,79,42,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580517,0.26,0.0,0.0,-9999,-9999,-9999,-9999,-9999,84,56,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580518,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,75,52,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580519,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,72,49,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580520,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,72,43,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580521,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,78,38,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580522,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,65,38,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580523,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,69,28,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580524,0.04,0.0,0.0,-9999,-9999,-9999,-9999,-9999,74,42,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580525,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,74,45,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580526,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,79,40,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580527,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,80,47,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580528,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,70,41,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580529,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,83,37,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580530,2.15,0.0,0.0,-9999,-9999,-9999,-9999,-9999,81,60,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580531,1.45,0.0,0.0,-9999,-9999,-9999,-9999,-9999,77,60,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580601,0.57,0.0,0.0,-9999,-9999,-9999,-9999,-9999,63,50,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580602,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,64,42,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580603,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,66,47,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580604,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,80,56,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580605,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,74,46,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580606,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,72,38,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580607,0.04,0.0,0.0,-9999,-9999,-9999,-9999,-9999,75,48,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580608,0.13,0.0,0.0,-9999,-9999,-9999,-9999,-9999,81,51,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580609,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,67,47,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580610,0.30,0.0,0.0,-9999,-9999,-9999,-9999,-9999,82,58,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580611,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,71,47,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580612,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,73,51,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580613,0.05,0.0,0.0,-9999,-9999,-9999,-9999,-9999,74,50,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580614,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,73,42,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580615,0.01,0.0,0.0,-9999,-9999,-9999,-9999,-9999,70,48,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580616,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,75,44,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580617,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,78,54,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580618,0.01,0.0,0.0,-9999,-9999,-9999,-9999,-9999,75,55,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580619,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,77,51,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580620,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,75,49,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580621,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,76,46,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580622,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,78,46,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580623,0.10,0.0,0.0,-9999,-9999,-9999,-9999,-9999,73,52,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580624,0.27,0.0,0.0,-9999,-9999,-9999,-9999,-9999,77,54,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580625,0.20,0.0,0.0,-9999,-9999,-9999,-9999,-9999,68,50,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580626,0.48,0.0,0.0,-9999,-9999,-9999,-9999,-9999,77,51,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580627,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,81,51,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580628,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,86,53,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580629,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,85,65,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580630,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,89,61,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580701,0.04,0.0,0.0,-9999,-9999,-9999,-9999,-9999,84,70,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580702,0.18,0.0,0.0,-9999,-9999,-9999,-9999,-9999,76,65,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580703,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,85,60,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580704,0.55,0.0,0.0,-9999,-9999,-9999,-9999,-9999,78,64,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580705,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,80,64,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580706,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,83,58,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580707,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,79,58,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580708,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,81,52,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580709,0.01,0.0,0.0,-9999,-9999,-9999,-9999,-9999,87,59,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580710,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,76,57,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580711,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,71,50,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580712,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,86,53,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580713,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,83,56,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580714,0.66,0.0,0.0,-9999,-9999,-9999,-9999,-9999,77,66,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580715,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,82,59,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580716,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,76,52,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580717,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,75,45,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580718,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,79,59,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580719,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,78,50,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580720,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,80,47,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580721,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,82,48,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580722,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,86,49,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580723,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,89,54,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580724,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,89,57,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580725,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,86,60,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580726,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,92,55,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580727,0.20,0.0,0.0,-9999,-9999,-9999,-9999,-9999,77,60,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580728,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,86,67,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580729,0.05,0.0,0.0,-9999,-9999,-9999,-9999,-9999,85,63,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580730,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,75,61,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580731,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,85,57,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580801,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,85,51,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580802,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,91,56,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580803,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,96,62,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580804,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,88,55,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580805,0.10,0.0,0.0,-9999,-9999,-9999,-9999,-9999,90,65,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580806,0.39,0.0,0.0,-9999,-9999,-9999,-9999,-9999,85,62,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580807,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,91,60,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580808,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,85,54,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580809,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,92,60,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580810,0.05,0.0,0.0,-9999,-9999,-9999,-9999,-9999,94,69,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580811,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,90,66,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580812,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,92,63,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580813,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,87,52,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580814,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,92,63,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580815,0.10,0.0,0.0,-9999,-9999,-9999,-9999,-9999,86,57,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580816,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,83,53,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580817,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,85,56,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580818,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,80,50,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580819,0.16,0.0,0.0,-9999,-9999,-9999,-9999,-9999,92,59,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580820,0.98,0.0,0.0,-9999,-9999,-9999,-9999,-9999,88,66,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580821,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,80,57,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580822,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,78,47,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580823,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,74,53,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580824,0.18,0.0,0.0,-9999,-9999,-9999,-9999,-9999,69,46,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580825,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,71,37,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580826,0.02,0.0,0.0,-9999,-9999,-9999,-9999,-9999,78,55,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580827,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,80,51,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580828,0.00,0.0,0.0,-9999,-9999,-9999,-9999,-9999,92,64,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580829,0.02,0.0,0.0,-9999,-9999,-9999,-9999,-9999,90,58,-9999
GHCND:USW00014837,MADISON DANE CO REGIONAL AIRPORT WI US,19580830,0.06,0.0,0.0,-9999,-9999,-9999,-9999,-9999,94,62,-9999
