"year","month","tmin","tmax","rads","relh","prec","wspd","es","ea","VPD","RET","prec.days","prec.max","prec.gt.12","prec.gt.25","prec.gt.50","prec.gt.76","prec.gt.101","aet","srunoff","drainage"
2057,3,2.66520648997952,15.3375027743214,160.647515819919,79.3317741886262,79.4310404658318,4.60537091762789,1.35333187899182,0.647158122450969,0.706173756540853,59.6837738032969,10,30.8810005187988,3,1,0,0,0,0.384442869577149,0.195063572877788,0.947311328544362
2057,4,5.52790981322669,17.2737025208386,174.906099828084,70.2526336669922,44.2012238912284,4.60712335904439,1.48944025470233,0.652638369464048,0.836801885238284,82.321848515565,12,17.1599998474121,1,0,0,0,0,1.03842205165735,0.0621429917435093,0.79644464612117
2057,5,14.9427051062069,28.5329254379269,223.936194142988,71.0766450205157,25.6155602708459,4.05895805358887,2.84413666590859,1.22432734382006,1.61980932208853,134.669038827736,8,14.5240001678467,1,0,0,0,0,1.21281023533212,0.0274128577300729,0.466643443402123
2057,6,17.6224489713089,29.2863121700359,277.456334177653,72.7259671529134,12.2961600124836,3.36698901255925,3.08415537808259,1.47748962923398,1.60666574884861,145.900332703297,4,9.86100006103516,0,0,0,0,0,3.28339955132908,0.0113412000169008,0.201564957957629
2057,7,19.2000610289007,30.1119971345217,232.383902149816,81.6979035408266,186.347326844931,2.92491677499587,3.29556061197933,1.88278324613822,1.41277736584111,123.68443688378,7,77.8939971923828,4,3,2,1,0,2.96604595621541,1.53121651179698,0.215689914391651
2057,8,17.0045563180181,28.3582162461672,202.333352981075,80.13096790929,92.8652000427246,2.73105774387237,2.93336202693703,1.5931833154768,1.34017871146023,108.448781492016,6,35.1110000610352,3,1,0,0,0,2.89490612141899,0.142242318342237,0.308598769075152
2057,9,10.6165482502659,22.4541725762158,166.638033548991,81.9473002115885,176.083665087819,2.96348835627238,2.08071633375626,1.09638449649131,0.984331837264951,69.7700621279566,9,57.9420013427734,4,4,1,0,0,1.74301862620665,0.99946994735174,0.6733650164936
2057,10,1.34795517543137,12.3106834835852,103.303805997295,79.2960964325936,115.358059227467,3.40936452342618,1.21473938948624,0.613638568519729,0.601100820966507,40.4232748609784,9,37.1119995117188,4,1,0,0,0,0.558109260988205,0.179583348523086,0.726882839288881
2057,11,0.638259536619496,9.28170761419386,64.583432896932,84.3147669474284,151.7298579216,4.35284996430079,0.987126292462716,0.601968175511064,0.385158116951651,22.6942044026581,13,72.1969985961914,3,2,1,0,0,0.106842045398897,1.27727934593619,1.58707124133612
2057,12,-6.0420565774839,2.62456258336482,48.6540482736403,86.6947747507403,67.5443702042103,4.4598645125666,0.574981161481357,0.353130017924192,0.221851143557166,12.9059156298952,6,32.75,1,1,0,0,0,0.0101368920855057,0.0842180714886187,1.17500660430422
