year,tmin,tmax,rads,relh,prec,wspd,es,ea,VPD,RET
2050,2.69631562899785,13.7719452653566,157.001135918212,78.3774712863034,1142.84695744514,3.57009306300993,1.4385736539656,0.713256780107414,0.72531687385819,759.720270727484
2051,3.89113944347936,15.0114388105295,157.073827607011,78.6263698839162,990.426180373877,3.79115810298348,1.57156328484197,0.780693266003249,0.790870018838725,812.850626617787
2052,4.10901493441997,16.0031728697294,151.020805630039,78.9343609002119,1185.98834460229,3.74165322749921,1.64457976560953,0.80486697205145,0.839712793558077,789.021035096784
2053,2.89598791754261,14.5200768709708,150.86718290734,78.4506740831349,769.679370705038,3.77413687426342,1.5278701685293,0.746916728002338,0.780953440526959,785.999976690605
2054,2.85917674113378,15.10317014407,157.948782140261,79.3139810013444,1057.79082858562,3.69013514602429,1.55245398964673,0.731848029822423,0.820605959824304,788.824201576564
2055,4.30773597757385,16.1062995441843,155.808733818629,79.4714741014455,967.69153881073,3.73990126497125,1.63638423351603,0.797253372072556,0.839130861443472,803.59438061217
2056,3.63061616099089,15.0986301108675,147.899040177546,78.9524589392657,1050.23263999075,3.74474064431718,1.56803674380619,0.780416345712978,0.787620398093214,761.805797832016
2057,3.90006490220432,15.2931702469512,147.078907368281,80.3028793543985,1321.09752029181,3.71559709216634,1.57615518067083,0.788247185419496,0.787907995251336,761.306676866142
2058,2.62888509421001,13.9670968421752,155.077637749502,79.2681312352011,992.50693050772,3.89787140329407,1.47422324833878,0.732797084485815,0.741426163852961,766.038319494521
2059,3.0816085971438,14.8755232450409,158.949738872868,78.7053315358619,890.314119443297,3.78115789294243,1.53282546943696,0.739524772731603,0.793300696705361,778.895806474328
2060,3.87372396033322,15.4361506562488,157.821839090579,78.8259426283706,842.601229222491,3.82430706523827,1.66098143935819,0.817060670186078,0.843920769172112,834.129596260203
2061,4.30939824629311,15.3687733457693,153.31998449417,78.6882492797016,980.677091188729,3.8841060321625,1.64495522477615,0.827942216799658,0.817013007976492,819.898275816936
2062,4.93513859796806,15.9785329090264,153.742385545495,79.1710521332205,989.092683687806,3.91479855073641,1.66645367037876,0.841466868754019,0.824986801624737,818.86948732771
2063,4.60400190153082,16.3438808517357,162.748224590249,77.5817368703346,848.603036627173,3.70367473949717,1.76406690535032,0.84512768004212,0.918939225308203,896.12147034433
2064,5.5677033495289,16.7541725970609,156.256582956659,79.0295191175951,985.854648430832,3.72532532408915,1.78304642331458,0.887272786410825,0.895773636903758,860.085643938283
2065,4.5061170250161,15.5569889856473,154.205063066744,79.696759075008,874.487225696445,3.85751685981881,1.69988168985035,0.856453264214933,0.843428425635419,826.508013953723
2066,5.37080316101689,16.2714995006908,149.246300918109,79.0458000287618,1161.23407639563,3.78845443514316,1.71435969915147,0.859377353770935,0.854982345380536,824.770843281328
2067,4.36841899988892,15.7651232132591,155.077158367471,79.0748464505966,1299.0074044764,3.66874898476143,1.64874666519052,0.812597099690054,0.836149565500463,824.880190877176
2068,5.30822542441246,16.4888215930218,151.333584004738,79.1896830699483,915.397068545222,3.90334109587422,1.73598782342531,0.88455295365305,0.851434869772263,826.442606349406
2069,5.28957449590814,16.1275914408289,153.246632969216,79.632411068433,1084.97974565625,3.92522329664598,1.71254069587804,0.876380602242919,0.836160093635119,832.770948090975
2070,5.26022872419806,16.037036353597,152.050929842257,78.7721095359489,787.452455427498,3.83714380060157,1.73813974610586,0.886395985221121,0.851743760884735,832.080647267223
