"year","month","tmin","tmax","rads","relh","prec","wspd","es","ea","VPD","RET","prec.days","prec.max","prec.gt.12","prec.gt.25","prec.gt.50","prec.gt.76","prec.gt.101","aet","srunoff","drainage"
1986,1,-12.5387095174482,-2.78064516667397,74.1990324451077,84.8316123716293,25.9999997615814,4.98387094082371,0.406137076723262,0.243400461992267,0.162736614730994,11.0412433142657,10,8.39999961853027,0,0,0,0,0,0.0238926993878316,0.0129792218122175,0.811502392578761
1986,2,-10.8357143572399,-3.14642856376512,97.038572038923,85.7150001525879,69.1999995112419,4.17499996508871,0.407701467322521,0.281024121300288,0.126677346022233,12.5163922761004,12,37.2999992370605,1,1,0,0,0,0.108550603003361,0.0463437671859103,0.779145037469435
1986,3,-3.40322586797899,7.96451611288132,150.524193179223,77.4083874610163,39.4999991059303,5.42580640700556,0.894170392671504,0.400562441791388,0.493607950880115,48.8030296730507,7,16.7999992370605,2,0,0,0,0,0.147840534466082,0.168311048812505,1.13439402720237
1986,4,3.15666670004527,16.6066666285197,179.748666508992,68.8483334859212,57.6999993920326,5.60333334604899,1.41737626135605,0.579334008799246,0.838042252556801,83.1201559326103,13,15.1999998092651,1,0,0,0,0,0.829959230549801,0.0694064698488097,0.881087778026812
1986,5,8.28064509745567,21.0580645222818,205.878062586631,76.3422584533691,50.0999998450279,4.29999998692543,1.85296209559878,0.882384048787819,0.970578046810961,98.3742732826195,11,25.3999996185303,1,0,0,0,0,1.37452831138558,0.0793914670401517,0.748409804185691
1986,6,12.2766667286555,25.3833331425985,228.377998606364,80.2604333241781,82.2999984025955,4.5,2.40419193624982,1.19112744614367,1.21306449010616,111.759966151169,11,27.3999996185303,3,1,0,0,0,2.24108347961368,0.114913563419831,0.644363026198833
1986,7,17.3258063100999,28.4225806574668,258.178389764601,84.731935070407,109.700001060963,4.02903220730443,2.98012073415404,1.70691755752449,1.27320317662955,131.23365287185,10,26.7000007629395,4,2,0,0,0,3.60122381383156,0.185443571007587,0.580487520213878
1986,8,12.0290323072864,24.3709677419355,232.063868861045,82.9358062744141,111.30000191927,3.66774194086752,2.26429225613625,1.19521966956562,1.06907258657063,102.937504648623,8,57.9000015258789,2,2,1,0,0,2.98240074952572,0.348036525105807,0.425761693146606
1986,9,11.6133333126704,21.3066667556763,125.889333025614,86.9799995422363,173.199997723103,3.82000000476837,2.0169731523349,1.2455784677793,0.7713946845556,56.6276928186394,14,38.5999984741211,6,3,0,0,0,1.26804064515984,0.504533049439583,0.743927449739365
1986,10,4.51290317504637,15.0999999661599,99.0209683449038,84.7293553506174,47.1000003218651,4.09677420893023,1.31991806571273,0.743034812301634,0.576883253411097,37.7615700169622,13,24.6000003814697,1,0,0,0,0,0.763213358017455,0.109395188487982,1.02951516285908
1986,11,-5.56999997297923,4.61999996900559,91.1676658630371,82.4432997385661,26.3000001311302,4.99999998410543,0.664480972178099,0.355133969120312,0.309347003057787,19.9835656681096,9,7.90000009536743,0,0,0,0,0,0.041685452779706,0.0247251896509295,0.68177746985499
1986,12,-7.02580648468387,-0.196774190472018,54.0296774218159,86.9625810192477,17.6999996900558,4.35483867891373,0.501784060124611,0.342925477985034,0.158858582139576,11.3246307629575,7,3.79999995231628,0,0,0,0,0,0.0244083141089902,0.0115888136362594,0.671798203856019
1987,1,-9.29032249219956,-1.18387101158019,74.2651608990085,82.2261291011687,17.4999998807907,4.36129031258245,0.464243233646981,0.288921430221436,0.175321803425544,12.8155532515064,10,6.59999990463257,0,0,0,0,0,0.0281907727159132,0.0172764727507387,0.644706293849575
1987,2,-6.62857142090797,4.88214285884585,106.786428042821,79.4085712432861,15.8000000119209,4.46428572280066,0.630289805401034,0.304594248684226,0.325695556716808,23.0900204440727,4,13,1,0,0,0,0,0.0156559085705675,0.0211837184210064,0.65118935872525
1987,3,-2.69354838325131,8.37096772655364,161.309677124023,75.8793551537298,50.5999992489815,5.09354835171853,0.866179743695848,0.400671030851553,0.465508712844296,47.4892253258636,9,12.6999998092651,0,0,0,0,0,0.116031760703348,0.0655686844129208,0.802189517808124
1987,4,2.88333335320155,17.0033331632614,219.933999379476,66.0923336029053,62.5000001192093,4.8566666841507,1.43502911760799,0.540985747014549,0.894043370593439,92.5593710194636,8,30.7000007629395,2,1,0,0,0,0.976668509227381,0.131560178420838,0.853137616313253
1987,5,9.32903235189376,22.609677345522,237.418710031817,70.6029034276162,99.0000000596046,4.36129034334613,2.05872984445462,0.901511423231499,1.15721842122312,119.211209503651,15,24.1000003814697,2,0,0,0,0,1.7961401346282,0.13516041208507,0.881688741468778
1987,6,14.603333457311,28.043333307902,284.056001536051,72.043666712443,29.7999995946884,3.91666666666667,2.79412738643339,1.24841433373322,1.54571305270016,147.743861503189,9,8.39999961853027,0,0,0,0,0,2.74789011203903,0.0288513051302403,0.621410899766238
1987,7,17.4806451797485,29.7129031150572,238.969354198825,83.9567418252268,82.7000000476837,3.92258065746677,3.14592578640281,1.73716382103034,1.40876196537247,126.789940033582,11,25.1000003814697,2,0,0,0,0,3.37070317890834,0.0876705197087787,0.390844322317295
1987,8,15.2000000399928,25.5096775177986,168.362257788258,84.2964521838773,181.999997437,3.69677417509017,2.57549129331522,1.51454840454224,1.06094288877297,87.6864720822131,12,69.5999984741211,5,2,1,0,0,2.39186291302021,1.01797818647144,0.742903869990034
1987,9,9.71666665077209,22.0766667048136,161.19700126648,83.5073333740234,91.799998998642,3.40999999841054,1.97592158838337,1.04935261941866,0.926568968964709,67.7904209465757,13,30.5,2,2,0,0,0,1.66042040972044,0.227321110081405,0.76381797061307
1987,10,0.206451569834063,12.4548387373647,109.803547889956,77.9841941095168,31.5999997854233,4.49999998461816,1.07938374420279,0.501290487849529,0.578093256353262,43.7650453829101,9,9.69999980926514,0,0,0,0,0,0.670136541353855,0.0309836903347253,0.647667485218094
1987,11,-0.0333333810170492,8.86666658719381,152.369995117188,78.7929992675781,82.2999997735023,5.14333333571752,0.93568027903695,0.51716073569458,0.41851954334237,29.1647935510281,18,25.8999996185303,2,1,0,0,0,0.160477258057002,0.133057592479925,0.882169236551183
1987,12,-5.21612911070547,1.17419350531793,44.659354886701,87.6619356216923,103.900000214577,5.22580645930382,0.560272497888551,0.388556065346761,0.17171643254179,12.9663782199977,14,22.1000003814697,3,0,0,0,0,0.0122814744824878,0.0697573460140493,1.12071198705692
1988,1,-14.9677418739565,-5.34193545003091,73.8951609211583,82.8030004193706,46.3000004887581,5.21290322273008,0.361817323629361,0.221657375881154,0.140159947748207,10.5396702594514,9,25.7000007629395,1,1,0,0,0,0.0264545025062574,0.0418975706662069,0.923431945471918
1988,2,-13.313793207037,-2.95172413053184,116.058274893925,78.4715862931876,11.7999999523163,5.40689656652253,0.395520972953965,0.191669223402935,0.20385174955103,18.8300974835159,10,3.29999995231628,0,0,0,0,0,0.125631293338121,0.111992248991037,1.03481811213164
1988,3,-4.55806448767262,7.39999999538545,139.088709000618,77.9421933081842,30.6000006198883,5.40967736705657,0.773824812143436,0.355689439421761,0.418135372721675,40.6132636474179,8,19.6000003814697,1,0,0,0,0,0.127895694532379,0.0607685350430921,1.13210527896927
1988,4,0.503333306312561,15.0300000985463,180.597333971659,64.5943335215251,67.2999997735023,5.13666663964589,1.22898267193272,0.435175677882656,0.793806994050065,80.9995140580176,11,16,2,0,0,0,0,0.799889782491358,0.0913950744658648,1.05061846090834
1988,5,7.19032259910337,24.5193550971247,237.258709815241,60.0849996997464,23.3999996781349,4.45483871813743,2.1116076217557,0.664758653476417,1.44684896827929,133.442323487986,5,14.1999998092651,1,0,0,0,0,1.51011841996855,0.0258911667989509,0.846317213332126
1988,6,12.1666668574015,29.4666664759318,274.599999491374,52.828999710083,52.2999999523163,4.54999999602636,2.87264008317355,0.788167752978433,2.08447233019512,179.872022662519,3,47.5,1,1,0,0,0,2.27585797676563,0.148711322991629,0.493493482918305
1988,7,15.8999999569308,30.9193547771823,236.945161388766,66.3374193253056,62,3.46774192010203,3.20424942301885,1.23041964421091,1.97382977880794,153.324580911175,6,29.5,2,1,0,0,0,3.85058134807362,0.0769968177138836,0.443699171123523
1988,8,17.0516129924405,30.1032258925899,200.493549593033,68.7854833295268,74.8999989628792,4.22258065592858,3.23572189061461,1.39927779425919,1.83644409635541,139.160099811884,9,28.3999996185303,3,1,0,0,0,3.1203299365619,0.0866233297514264,0.400322374146701
1988,9,10.2466666618983,24.1866666793823,150.796333312988,70.9283330281576,84.4999986886978,4.37333330710729,2.19817498070993,0.921244350284888,1.27693063042504,88.7968805613176,11,34.7999992370605,2,1,0,0,0,1.70395951376121,0.139996916789769,0.574841354542436
