"year","month","tmin","tmax","rads","relh","prec","wspd","es","ea","VPD","RET","prec.days","prec.max","prec.gt.12","prec.gt.25","prec.gt.50","prec.gt.76","prec.gt.101","aet","srunoff","drainage"
2029,5,11.6206252147194,24.9927834348362,232.627775038442,69.1937412138908,143.197001457214,4.25392740914005,2.30621350163912,0.968289254617448,1.33792424702167,128.798473449571,8,54.4519996643066,4,2,1,0,0,1.83585850507914,0.559864489309454,1.24073150283847
2029,6,19.0364376955389,31.4708518576159,221.187700376908,75.7590668996175,305.016407489777,4.36608660618464,3.4509349450495,1.69685938117308,1.75407556387642,136.154691555263,8,87.6630020141602,5,5,3,1,0,2.9718388026636,3.16706173864079,1.56562868103486
2029,7,19.4610925725306,31.3385062987767,271.414354139759,76.3546452676096,77.4897798001766,2.66149032692755,3.46140147164188,1.76752262495418,1.6938788466877,147.542596629458,9,33.0499992370605,2,1,0,0,0,4.20971693412717,0.10976083896755,1.05482267151129
2029,8,16.8146263546118,29.0143979439934,224.696516221569,81.4290323565083,65.8630598783493,2.57828322149092,3.018691467082,1.61225004534924,1.40644142173277,113.778665966931,13,28.3819999694824,1,1,0,0,0,3.10777447383359,0.0828454016496506,0.839771795442065
2029,9,14.7872204468638,28.3477629317875,173.372899881999,77.8684656778971,77.9393595457077,3.2029263317585,2.85668189009279,1.34061271479284,1.51606917529995,92.7931367645612,6,48.9109992980957,2,1,0,0,0,2.08384057374814,0.204805470319133,1.03220354609239
2029,10,3.6310654380116,16.0428384226328,118.411870402675,81.0760645712576,48.777693098411,3.82565226862507,1.36322447974045,0.680727722440802,0.682496757299651,42.7555712319121,15,20.2870006561279,2,0,0,0,0,0.688609956677043,0.0609862393080204,0.982654569754256
2029,11,-4.535639994661,5.81857674891351,60.9320000012716,80.4927335103353,68.0047997236252,4.0782333334287,0.74395025329865,0.392117462876961,0.351832790421689,21.1323201503887,11,21.3969993591309,1,0,0,0,0,0.137644869199163,0.0882674620817922,1.36904198219698
2029,12,-3.60820313855306,3.96469686865733,39.3140976198258,85.7238390522619,87.9143499135971,4.19260324585822,0.662473597066344,0.42009074213934,0.242382854927004,14.924307092779,15,37.8339996337891,1,1,0,0,0,0.00147746778452189,0.134677075511931,1.50819583432902
2030,1,-10.0449343637685,0.170477437947232,69.7997093200684,86.6828069379253,72.1318006515503,4.33715805315202,0.462613740732718,0.26192241796089,0.200691322771827,11.6216830906575,9,19.7830009460449,2,0,0,0,0,0.0491668076486925,0.0630211945651524,1.21857869091546
2030,2,-5.99543799550621,3.00109040419367,90.8603611716202,85.2071426936558,69.105661213398,3.99372212588787,0.587223049724729,0.340813291071287,0.246409758653442,18.0988142274495,7,36.9980010986328,2,1,0,0,0,0.0316481598004912,0.254965999246586,1.46274298918343
2030,3,2.28241569805821,12.1809852018562,139.152064784881,78.6352582131663,203.175820440054,4.2750580656913,1.15947435412472,0.618674050051098,0.540800304073618,48.2870847493943,14,50.2550010681152,7,1,0,0,0,0.218858930466265,0.784224128754937,2.28078271984022
2030,4,9.3572650424639,22.0777874432571,191.849819163481,73.0161664326986,109.36735765636,4.32636999289195,2.09748588019049,0.908021887066053,1.18946399312443,98.5048029961761,15,35.4189987182617,2,2,0,0,0,1.01819629642027,0.401159900896039,2.28345030925514
2030,5,10.4006564977936,21.6710944618288,202.097063310685,71.6640324746409,156.270519852638,4.01015385024009,2.07165000419806,0.957385559752693,1.11426444444537,109.890178778239,18,44.3660011291504,3,2,0,0,0,1.84901341068142,0.450765344286055,1.91263389507906
2030,6,16.8128190396188,29.269607829813,213.935368156433,74.5536004384359,217.811138033867,3.37931731939316,3.02928604028152,1.45820938945285,1.57107665082868,124.258359135277,14,78.3369979858398,3,3,1,1,0,3.08146908535549,1.5260520597451,2.47548740976862
2030,7,19.4654106438301,31.0803706562863,255.23903114565,80.1205481252363,87.5630993843079,3.16651327811903,3.41695840072259,1.8497986853331,1.56715971538949,140.380742226699,6,40.4119987487793,1,1,0,0,0,3.81550468628375,0.182955017910053,2.41167012563264
2030,8,18.4437501337793,30.378338969086,229.799419033912,79.0729032947171,2.01340007781982,2.60140545137467,3.26572714714406,1.70749120136864,1.55823594577542,124.473897866196,1,2.01340007781982,0,0,0,0,0,2.69279399343369,0.00150287838369305,1.51948806041855
2030,9,12.133021450219,23.9168625182236,167.507031504313,81.4129995981852,130.021599769592,2.77401268978914,2.25497481262088,1.19988744915347,1.05508736346741,73.565232774907,7,51.2109985351562,3,2,1,0,0,1.26710239496029,0.46342679249997,1.50447575204007
2030,10,6.79864868160053,18.0224558785381,112.787289650209,79.5159353440808,106.693600654602,3.4485871061202,1.54997007900394,0.809548524002668,0.740421555001272,47.744331246932,9,22.1110000610352,3,0,0,0,0,0.980509444496127,0.146140255300638,1.50806851920698
2030,11,-3.18946386880151,6.967199858332,62.7254838387171,84.9454996744792,128.20680141449,4.2931499838829,0.802487948683964,0.453815479150356,0.348672469533608,19.6545031369567,10,31.5209999084473,4,2,0,0,0,0.261561121517533,0.251476689232611,1.5582523093258
2030,12,-7.17394369923211,3.21219770374808,52.2540869251374,83.1612908147996,77.7336579561234,4.06257419432363,0.574826039646902,0.309167240838668,0.265658798808234,15.0535855566568,6,52.9059982299805,1,1,1,0,0,0.00454521863891905,0.0501056965407394,1.5988071341803
2031,1,-6.5835903840911,1.76505876913267,61.2470006019838,84.5731929655998,61.5806493759155,4.26805161276171,0.558331230070124,0.359473247522326,0.198857982547798,14.773897894353,17,11.9659996032715,0,0,0,0,0,0.0218267732988217,0.13877854518127,1.59369788182601
2031,2,-5.0199510080233,4.89387554395116,103.730785165514,81.1333926064627,49.5980513989925,4.21202856302261,0.662655140553074,0.359357124283806,0.303298016269268,23.5721291345769,5,42.2200012207031,1,1,0,0,0,0.0194410471892976,0.180660487032549,1.71773702807519
2031,3,2.60950802975223,14.5518206546149,148.525289335558,76.6055810989872,62.2663007974625,4.3096735573584,1.32192727274203,0.615809427298177,0.706117845443855,57.6900546023334,10,21.8150005340576,1,0,0,0,0,0.461667821449313,0.102611455661601,1.59350307707345
2031,4,5.52637956740811,18.1144189447803,185.640899848938,73.0112000783285,204.33725759387,4.56147664388021,1.63329110280621,0.752535683484905,0.8807554193213,79.8315597933672,13,59.6629981994629,6,3,1,0,0,1.03846806189187,1.0422323227901,1.58475809969426
2031,5,13.9672413285061,25.7634997284861,202.838612095002,74.0932259098176,197.576902627945,4.26186420263783,2.5726471045158,1.24892251037355,1.32372459414225,118.629806365385,15,41.9480018615723,6,2,0,0,0,2.14140208492483,0.650576010762846,2.8472050014918
2031,6,18.3234541253783,30.4359053309316,253.821700286865,74.2255334218343,133.295161783695,3.44313301642736,3.30108304909166,1.61663675257024,1.68444629652142,142.560142957825,8,51.3030014038086,2,2,2,0,0,3.5257779731209,0.490988555260166,2.35379622046615
2031,7,19.0187632444031,30.6039661243621,213.051451652281,81.7287421687957,292.673277065158,3.1138990271476,3.3088874804872,1.81182006520015,1.49706741528705,120.675472225881,11,84.0879974365234,6,3,3,1,0,3.11297653267986,2.68011873937686,2.83183003192247
2031,8,17.924121159356,29.6032913254689,204.224355574577,83.164482731973,377.645599365234,2.80819512374939,3.1659055104205,1.75221238412061,1.41369312629989,102.618509726276,7,230.669998168945,3,3,2,1,1,2.76146524345747,7.15980591155199,2.82617238443183
2031,9,13.3280498869921,24.5424483113404,175.386500199636,78.6034998575846,60.5535293221474,3.25659867922465,2.36344555879476,1.24199562323562,1.12144993555914,81.4136245184536,12,10.0279998779297,0,0,0,0,0,2.22337908213764,0.0644294928821691,2.035839336605
2031,10,4.68083967081767,16.1809519435228,108.19448409542,78.9863871912802,71.688401222229,3.31207709350894,1.46194687070251,0.746510721650443,0.715436149052067,45.5135564573913,10,20.5160007476807,2,0,0,0,0,1.20394482249692,0.0906113193327308,1.74281011730202
2031,11,0.474746252866695,9.68253658185204,65.4631299177806,85.5066668192546,127.909478902817,3.65993999242783,0.943933817506059,0.560514047490852,0.383419770015208,20.7856426033866,17,22.5949993133545,4,0,0,0,0,0.0185109482259998,0.269524937085532,2.1954000912213
2031,12,-5.08679430634006,4.79002968641972,54.4860324244345,85.461355763097,32.5765907764435,4.09098110338035,0.647254998431307,0.369976767819953,0.277278230611354,13.8594903694392,7,23.9290008544922,1,0,0,0,0,0.00241266184321432,0.0345101631472057,1.92389924926367
2032,1,-2.64350111778531,3.38513055289182,57.0114681490006,87.5542582850302,32.4726195633411,4.50706776495903,0.663987610914121,0.469833581382383,0.194154029531738,15.5604832835263,13,10.918999671936,0,0,0,0,0,0.00317910848704912,0.0437725225128048,1.68559109039322
2032,2,-1.48824336304411,8.81212276146296,109.209421071513,82.8489995496026,77.9926111996174,4.11854829459355,0.948527101290781,0.509150933446066,0.439376167844715,29.0407000021247,8,23.9190006256104,2,0,0,0,0,0.080327894566148,0.139151035843344,1.77969858394463
2032,3,-0.649401286643859,12.0658779610195,168.986290347192,74.5750963764806,71.3008490800858,4.11762777259273,1.06889563621282,0.481957423134217,0.586938213078607,54.0609029919355,10,21.2259998321533,2,0,0,0,0,0.409680202152025,0.102143678513632,1.67941241579958
2032,4,10.0589956039567,23.1499601575756,176.64989973704,71.9997000376383,136.278299570084,4.43312005201976,2.12787561301127,0.948655411248263,1.17922020176301,94.8280629119596,11,27.1259994506836,4,3,0,0,0,1.27653904226458,0.29980737209721,1.91963691426916
