year,tmin,tmax,rads,relh,prec,wspd,es,ea,VPD,RET
2050,7.36076114393725,18.5220443030088,150.886222655806,79.1237535555069,1145.68792591244,3.70672166657774,2.0336919467428,1.0345375095003,0.999154437242496,885.548397986787
2051,9.21230802348576,21.1410485146323,155.933850949431,77.6262081407521,880.321481004357,3.79239875526257,2.18353082205464,1.06986469302677,1.11366612902786,964.865020985239
2052,9.27171220019902,20.9482480894672,154.412658828855,79.3380627137064,961.682535290718,3.85095927648531,2.19446104639973,1.10285273148854,1.09160831491119,950.553328833778
2053,6.74324251987455,18.3853231974264,159.614437284862,78.383679397792,854.460440136492,3.82342886018426,1.87615788276707,0.926566219200776,0.949591663566292,888.541819027675
2054,8.57992137350376,19.492241379486,151.982516251851,79.1702657307664,970.094717632979,3.86890674600862,2.06161006080164,1.0531361544171,1.00847390638454,908.304793207273
2055,7.67424532507317,19.3083739462668,158.820702714136,77.9729943784949,832.752869680524,3.77014306710191,2.03018614961246,0.990330183547668,1.03985596606479,923.644943961915
2056,8.06296391483267,20.0284897297525,155.141320409996,78.8362597689603,943.291860416532,3.87967925701962,2.11797651023599,1.06315085236042,1.05482565787557,924.682073442793
2057,9.16252761528472,20.6306920380831,158.768201261024,78.7712602589228,949.24496050179,3.83552236197746,2.15351268683396,1.08964814055543,1.06386454627853,955.285226021017
2058,8.93210340351788,20.6567374469943,158.044298927098,78.1606985954389,806.989745877683,3.75672857026531,2.12729288370574,1.05672187110226,1.07057101260348,960.074616790756
2059,8.0347134362679,19.6078960246873,158.253756805969,78.4808438444791,858.335694111884,3.70548448210123,2.04068818246987,1.02005718448692,1.02063099798294,925.500002497452
2060,7.96205399772234,19.4547734039058,153.865026578226,78.5297021292598,740.09312575683,3.64936767913442,2.04347735975501,1.02842954890611,1.0150478108489,915.122037224103
2061,8.32495041111402,19.87076962447,159.808579642479,78.6052029857897,1135.98104570061,3.75980251534549,2.06188456896861,1.02692697195228,1.03495759701633,949.811878140007
2062,7.80122482879038,19.3584360603321,156.880331502549,79.0857069668704,863.186935767531,3.71137276274497,2.00192426725811,1.00484552212191,0.9970787451362,910.187149074612
2063,7.94010311310079,19.3704972557284,152.583088702127,78.7173315596907,834.274608425796,3.82588772749248,2.01632298963582,1.00127108229729,1.01505190733854,919.342546277047
2064,9.39803976764194,21.0601791474278,157.368395518084,77.7896529546852,966.172431990504,3.68550640157337,2.21756181183626,1.10196682706122,1.11559498477504,968.006830204019
2065,8.43472943651035,20.3845815104195,161.124862798926,78.8218959233532,803.170620143879,3.81454688241221,2.14466243427415,1.05709189609486,1.08757053817929,957.00550008365
2066,8.83324425321972,20.5747036352377,161.999176984291,78.8040849241492,947.394629457965,3.63218519742766,2.11257158536966,1.05988573400538,1.05268585136428,947.915401846349
2067,8.04573638003084,19.6827190023191,161.904409612368,77.9097943972235,715.258407179266,3.65715718732713,1.99833515627814,0.975021021866762,1.02331413441138,939.200436334251
2068,8.42147193524557,19.6126956496217,156.925586090388,79.1896830699483,1004.67847962677,3.75833890713303,2.04376935202358,1.04122048232328,1.0025488697003,918.70743850102
2069,7.31516381315801,18.8436277695029,154.999027359322,79.632411068433,989.030626833439,3.74191827396416,1.91886622311231,0.965947163063096,0.952919060049214,887.719914613315
2070,8.51798152255195,20.3599185124164,151.462526048373,77.8229836659889,611.17546216771,3.72901295274496,2.09318035815869,1.02112586823592,1.07205448992277,934.264115985935
